*******************************************************************************
 Revised: Aug 16, 2011          Juno Spacecraft  / (Sun, Jupiter)           -61 
                  http://www.nasa.gov/mission_pages/juno/main/index.html
 
 NOTE: Post-launch trajectory, begins at Centaur separation, assumes a 
       0.8 m/s TCM-2 maneuver 2012-Feb-01.

 BACKGROUND:
 The Juno spacecraft (New Frontiers mission-class) will investigate Jupiter's 
 origins, interior structure, deep atmosphere and magnetosphere, from a highly 
 elliptical polar orbit with a close perijove (PJ=1.06 Jupiter-radii, AJ= 39 
 Jupiter-radii), using a suite of seven science instruments.

 The Juno spacecraft launched aboard an Atlas V-551 rocket from Cape Canaveral, 
 Fla., on Aug. 2011 at 16:25 UTC. It will reach Jupiter in July 2016.  The 
 spacecraft will orbit Jupiter 32 times, skimming to within 3,100 miles (5,000 
 kilometers) of the planet's cloud tops, over approximately one year. 

 MAJOR EVENTS (times are approximate planning values):
  Launch        : Aug 5,  2011 16:25 UTC 
  Separation    : Aug 5,  2011 17:18:11.12 UTC
  DSM-1         : Aug 30, 2012 22:29 UTC (344.95 m/s)
  DSM-2         : Sep 3,  2012 22:29 UTC (387.77 m/s)
  Earth Flyby   : Oct 9,  2013 14:01 UTC 
                   (alt=500.149 km, lat=-34.372 deg,long=-17.146 deg
  Arrive Jupiter: Jul 5,  2016 02:29 UTC (JOI to 78-day capture orbit, 431 m/s)
  End of mission: Oct 16, 2017 19:33 UTC (Jupiter impact) 

 SPACECRAFT PHYSICAL  CHARACTERISTICS:
  * Solar-powered, spin-stablized spacecraft 
  * 1 rpm in interplanetary cruise, 2 rpm in Jupiter orbit
  * Three 2x9 m solar panels equally spaced around hexagonal bus (20 m span)
  * High-gain antenna

 INSTRUMENTS: Juno's scientific payload includes:
  * A gravity/radio science system
  * A six-wavelength microwave radiometer for atmospheric sounding 
     and composition
  * A vector magnetometer
  * Plasma and energetic particle detectors
  * A radio/plasma wave experiment
  * An ultraviolet imager/spectrometer
  * An infrared imager/spectrometer

 PROPULSION:
  * Bipropellant engine: Leros 1B, thrust= 635 N,  Isp= 316.2 s min.
  * RCS thrusters
  * Orbit trim maneuvers (OTMs) occur on each orbit at perijove +4 hrs, 
     beginning at PJ3 (total ~38 m/s). Target desired longitude at descending 
     node after perijove.
  * Total delta-V budget: 2107 m/s (~1852 m/s on bi-prop; remainder on RCS)

 SPACECRAFT TRAJECTORY: POST-LAUNCH RECO/PREDICT from Navigation Team (JPL). 
   spk_ref_110805_171016_110815.bsp
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Sun Dec 11 20:36:04 2011 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Juno Spacecraft (-61)           {source: MONTE Difference Line Ta}
Center body name: Sun (10)                        {source: DE405}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2011-Aug-06 00:00:00.0000 CT 
Stop  time      : A.D. 2016-Oct-18 00:00:00.0000 CT 
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : AU-D                                                         
Output format   : 01
Reference frame : ICRF/J2000.0                                                 
Output type     : GEOMETRIC cartesian states
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
JDCT ,   , X, Y, Z,
2456156.500000000, A.D. 2012-Aug-17 00:00:00.0000, -1.742611030380187E+00,  1.446240261303336E+00,  3.312673307254285E-04,
2456157.500000000, A.D. 2012-Aug-18 00:00:00.0000, -1.748580059144462E+00,  1.439529250669230E+00,  3.416125848781238E-04,
2456158.500000000, A.D. 2012-Aug-19 00:00:00.0000, -1.754504552818274E+00,  1.432781573410305E+00,  3.519492396686115E-04,
2456159.500000000, A.D. 2012-Aug-20 00:00:00.0000, -1.760384378438695E+00,  1.425997415920383E+00,  3.622770295814548E-04,
2456160.500000000, A.D. 2012-Aug-21 00:00:00.0000, -1.766219402970457E+00,  1.419176964314308E+00,  3.725956886925989E-04,
2456161.500000000, A.D. 2012-Aug-22 00:00:00.0000, -1.772009493296820E+00,  1.412320404440448E+00,  3.829049507595945E-04,
2456162.500000000, A.D. 2012-Aug-23 00:00:00.0000, -1.777754516210815E+00,  1.405427921893287E+00,  3.932045493466200E-04,
2456163.500000000, A.D. 2012-Aug-24 00:00:00.0000, -1.783454338406924E+00,  1.398499702025969E+00,  4.034942179787708E-04,
2456164.500000000, A.D. 2012-Aug-25 00:00:00.0000, -1.789108826473153E+00,  1.391535929962732E+00,  4.137736903148069E-04,
2456165.500000000, A.D. 2012-Aug-26 00:00:00.0000, -1.794717846883468E+00,  1.384536790611100E+00,  4.240427003285978E-04,
2456166.500000000, A.D. 2012-Aug-27 00:00:00.0000, -1.800281265990521E+00,  1.377502468673760E+00,  4.343009824814187E-04,
2456167.500000000, A.D. 2012-Aug-28 00:00:00.0000, -1.805798950018523E+00,  1.370433148660067E+00,  4.445482718723749E-04,
2456168.500000000, A.D. 2012-Aug-29 00:00:00.0000, -1.811270765056183E+00,  1.363329014897162E+00,  4.547843043548967E-04,
2456169.500000000, A.D. 2012-Aug-30 00:00:00.0000, -1.816696577049555E+00,  1.356190251540758E+00,  4.650088166104645E-04,
2456170.500000000, A.D. 2012-Aug-31 00:00:00.0000, -1.822071701156444E+00,  1.349026338941095E+00,  4.749638371859080E-04,
2456171.500000000, A.D. 2012-Sep-01 00:00:00.0000, -1.827317542715539E+00,  1.341997746386089E+00,  4.802057604214268E-04,
2456172.500000000, A.D. 2012-Sep-02 00:00:00.0000, -1.832516982884491E+00,  1.334935072761929E+00,  4.854355115923257E-04,
2456173.500000000, A.D. 2012-Sep-03 00:00:00.0000, -1.837669891269363E+00,  1.327838498603459E+00,  4.906529570321023E-04,
2456174.500000000, A.D. 2012-Sep-04 00:00:00.0000, -1.842771054520214E+00,  1.320718667015835E+00,  4.955596835521212E-04,
2456175.500000000, A.D. 2012-Sep-05 00:00:00.0000, -1.847732659778137E+00,  1.313756253810430E+00,  4.950098724601184E-04,
2456176.500000000, A.D. 2012-Sep-06 00:00:00.0000, -1.852647345638457E+00,  1.306760476935356E+00,  4.944475117966466E-04,
2456177.500000000, A.D. 2012-Sep-07 00:00:00.0000, -1.857514985278717E+00,  1.299731512598080E+00,  4.938726160024308E-04,
2456178.500000000, A.D. 2012-Sep-08 00:00:00.0000, -1.862335451482283E+00,  1.292669536756938E+00,  4.932851996757209E-04,
2456179.500000000, A.D. 2012-Sep-09 00:00:00.0000, -1.867108616628358E+00,  1.285574725134075E+00,  4.926852774888674E-04,
2456180.500000000, A.D. 2012-Sep-10 00:00:00.0000, -1.871834352682038E+00,  1.278447253228528E+00,  4.920728641195953E-04,
2456181.500000000, A.D. 2012-Sep-11 00:00:00.0000, -1.876512531184406E+00,  1.271287296329465E+00,  4.914479741912274E-04,
2456182.500000000, A.D. 2012-Sep-12 00:00:00.0000, -1.881143023242691E+00,  1.264095029529524E+00,  4.908106222265330E-04,
2456183.500000000, A.D. 2012-Sep-13 00:00:00.0000, -1.885725699520493E+00,  1.256870627738276E+00,  4.901608226102604E-04,
2456184.500000000, A.D. 2012-Sep-14 00:00:00.0000, -1.890260430228077E+00,  1.249614265695755E+00,  4.894985895623875E-04,
2456185.500000000, A.D. 2012-Sep-15 00:00:00.0000, -1.894747085112724E+00,  1.242326117986075E+00,  4.888239371173555E-04,
2456186.500000000, A.D. 2012-Sep-16 00:00:00.0000, -1.899185533449159E+00,  1.235006359051098E+00,  4.881368791119251E-04,
2456187.500000000, A.D. 2012-Sep-17 00:00:00.0000, -1.903575644030021E+00,  1.227655163204178E+00,  4.874374291767550E-04,
2456188.500000000, A.D. 2012-Sep-18 00:00:00.0000, -1.907917285156387E+00,  1.220272704643936E+00,  4.867256007327264E-04,
2456189.500000000, A.D. 2012-Sep-19 00:00:00.0000, -1.912210324628339E+00,  1.212859157468092E+00,  4.860014069913146E-04,
2456190.500000000, A.D. 2012-Sep-20 00:00:00.0000, -1.916454629735566E+00,  1.205414695687360E+00,  4.852648609564623E-04,
2456191.500000000, A.D. 2012-Sep-21 00:00:00.0000, -1.920650067248007E+00,  1.197939493239356E+00,  4.845159754288774E-04,
2456192.500000000, A.D. 2012-Sep-22 00:00:00.0000, -1.924796503406500E+00,  1.190433724002590E+00,  4.837547630126845E-04,
2456193.500000000, A.D. 2012-Sep-23 00:00:00.0000, -1.928893803913470E+00,  1.182897561810486E+00,  4.829812361214756E-04,
2456194.500000000, A.D. 2012-Sep-24 00:00:00.0000, -1.932941833923622E+00,  1.175331180465459E+00,  4.821954069866874E-04,
2456195.500000000, A.D. 2012-Sep-25 00:00:00.0000, -1.936940458034653E+00,  1.167734753753055E+00,  4.813972876652209E-04,
2456196.500000000, A.D. 2012-Sep-26 00:00:00.0000, -1.940889540277963E+00,  1.160108455456138E+00,  4.805868900481573E-04,
2456197.500000000, A.D. 2012-Sep-27 00:00:00.0000, -1.944788944109386E+00,  1.152452459369139E+00,  4.797642258693631E-04,
2456198.500000000, A.D. 2012-Sep-28 00:00:00.0000, -1.948638532399906E+00,  1.144766939312377E+00,  4.789293067140532E-04,
2456199.500000000, A.D. 2012-Sep-29 00:00:00.0000, -1.952438167426387E+00,  1.137052069146439E+00,  4.780821440272993E-04,
2456200.500000000, A.D. 2012-Sep-30 00:00:00.0000, -1.956187710862291E+00,  1.129308022786631E+00,  4.772227491228414E-04,
2456201.500000000, A.D. 2012-Oct-01 00:00:00.0000, -1.959887023768398E+00,  1.121534974217507E+00,  4.763511331910978E-04,
2456202.500000000, A.D. 2012-Oct-02 00:00:00.0000, -1.963535966583512E+00,  1.113733097507474E+00,  4.754673073074520E-04,
2456203.500000000, A.D. 2012-Oct-03 00:00:00.0000, -1.967134399115164E+00,  1.105902566823479E+00,  4.745712824401044E-04,
2456204.500000000, A.D. 2012-Oct-04 00:00:00.0000, -1.970682180530310E+00,  1.098043556445766E+00,  4.736630694585930E-04,
2456205.500000000, A.D. 2012-Oct-05 00:00:00.0000, -1.974179169345994E+00,  1.090156240782752E+00,  4.727426791400598E-04,
2456206.500000000, A.D. 2012-Oct-06 00:00:00.0000, -1.977625223420031E+00,  1.082240794385960E+00,  4.718101221776426E-04,
2456207.500000000, A.D. 2012-Oct-07 00:00:00.0000, -1.981020199941648E+00,  1.074297391965067E+00,  4.708654091872746E-04,
2456208.500000000, A.D. 2012-Oct-08 00:00:00.0000, -1.984363955422125E+00,  1.066326208403040E+00,  4.699085507146986E-04,
2456209.500000000, A.D. 2012-Oct-09 00:00:00.0000, -1.987656345685409E+00,  1.058327418771382E+00,  4.689395572418311E-04,
2456210.500000000, A.D. 2012-Oct-10 00:00:00.0000, -1.990897225858713E+00,  1.050301198345478E+00,  4.679584391938721E-04,
2456211.500000000, A.D. 2012-Oct-11 00:00:00.0000, -1.994086450363103E+00,  1.042247722620042E+00,  4.669652069447475E-04,
2456212.500000000, A.D. 2012-Oct-12 00:00:00.0000, -1.997223872904047E+00,  1.034167167324691E+00,  4.659598708240191E-04,
2456213.500000000, A.D. 2012-Oct-13 00:00:00.0000, -2.000309346461959E+00,  1.026059708439621E+00,  4.649424411216606E-04,
2456214.500000000, A.D. 2012-Oct-14 00:00:00.0000, -2.003342723282710E+00,  1.017925522211406E+00,  4.639129280942602E-04,
2456215.500000000, A.D. 2012-Oct-15 00:00:00.0000, -2.006323854868118E+00,  1.009764785168917E+00,  4.628713419698593E-04,
2456216.500000000, A.D. 2012-Oct-16 00:00:00.0000, -2.009252591966412E+00,  1.001577674139371E+00,  4.618176929526283E-04,
2456217.500000000, A.D. 2012-Oct-17 00:00:00.0000, -2.012128784562671E+00,  9.933643662645032E-01,  4.607519912275794E-04,
2456218.500000000, A.D. 2012-Oct-18 00:00:00.0000, -2.014952281869234E+00,  9.851250390168667E-01,  4.596742469641964E-04,
2456219.500000000, A.D. 2012-Oct-19 00:00:00.0000, -2.017722932316076E+00,  9.768598702162894E-01,  4.585844703203725E-04,
2456220.500000000, A.D. 2012-Oct-20 00:00:00.0000, -2.020440583541169E+00,  9.685690380464350E-01,  4.574826714447920E-04,
2456221.500000000, A.D. 2012-Oct-21 00:00:00.0000, -2.023105082380790E+00,  9.602527210715354E-01,  4.563688604796169E-04,
2456222.500000000, A.D. 2012-Oct-22 00:00:00.0000, -2.025716274859820E+00,  9.519110982532514E-01,  4.552430475613868E-04,
2456223.500000000, A.D. 2012-Oct-23 00:00:00.0000, -2.028274006181984E+00,  9.435443489676926E-01,  4.541052428220895E-04,
2456224.500000000, A.D. 2012-Oct-24 00:00:00.0000, -2.030778120720073E+00,  9.351526530225813E-01,  4.529554563880955E-04,
2456225.500000000, A.D. 2012-Oct-25 00:00:00.0000, -2.033228462006118E+00,  9.267361906745742E-01,  4.517936983787073E-04,
2456226.500000000, A.D. 2012-Oct-26 00:00:00.0000, -2.035624872721529E+00,  9.182951426467439E-01,  4.506199789026070E-04,
2456227.500000000, A.D. 2012-Oct-27 00:00:00.0000, -2.037967194687183E+00,  9.098296901462204E-01,  4.494343080525480E-04,
2456228.500000000, A.D. 2012-Oct-28 00:00:00.0000, -2.040255268853472E+00,  9.013400148819984E-01,  4.482366958987562E-04,
2456229.500000000, A.D. 2012-Oct-29 00:00:00.0000, -2.042488935290296E+00,  8.928262990829156E-01,  4.470271524788807E-04,
2456230.500000000, A.D. 2012-Oct-30 00:00:00.0000, -2.044668033177006E+00,  8.842887255158013E-01,  4.458056877861273E-04,
2456231.500000000, A.D. 2012-Oct-31 00:00:00.0000, -2.046792400792280E+00,  8.757274775038051E-01,  4.445723117537768E-04,
2456232.500000000, A.D. 2012-Nov-01 00:00:00.0000, -2.048861875503940E+00,  8.671427389449096E-01,  4.433270342359463E-04,
2456233.500000000, A.D. 2012-Nov-02 00:00:00.0000, -2.050876293758694E+00,  8.585346943306347E-01,  4.420698649853105E-04,
2456234.500000000, A.D. 2012-Nov-03 00:00:00.0000, -2.052835491071797E+00,  8.499035287649248E-01,  4.408008136253487E-04,
2456235.500000000, A.D. 2012-Nov-04 00:00:00.0000, -2.054739302016629E+00,  8.412494279832623E-01,  4.395198896185587E-04,
2456236.500000000, A.D. 2012-Nov-05 00:00:00.0000, -2.056587560214167E+00,  8.325725783719869E-01,  4.382271022297248E-04,
2456237.500000000, A.D. 2012-Nov-06 00:00:00.0000, -2.058380098322366E+00,  8.238731669878511E-01,  4.369224604839480E-04,
2456238.500000000, A.D. 2012-Nov-07 00:00:00.0000, -2.060116748025411E+00,  8.151513815778232E-01,  4.356059731206627E-04,
2456239.500000000, A.D. 2012-Nov-08 00:00:00.0000, -2.061797340022859E+00,  8.064074105991698E-01,  4.342776485435394E-04,
2456240.500000000, A.D. 2012-Nov-09 00:00:00.0000, -2.063421704018653E+00,  7.976414432398130E-01,  4.329374947680718E-04,
2456241.500000000, A.D. 2012-Nov-10 00:00:00.0000, -2.064989668710012E+00,  7.888536694390569E-01,  4.315855193694244E-04,
2456242.500000000, A.D. 2012-Nov-11 00:00:00.0000, -2.066501061776207E+00,  7.800442799086366E-01,  4.302217294323392E-04,
2456243.500000000, A.D. 2012-Nov-12 00:00:00.0000, -2.067955709867234E+00,  7.712134661541825E-01,  4.288461315087903E-04,
2456244.500000000, A.D. 2012-Nov-13 00:00:00.0000, -2.069353438592421E+00,  7.623614204971165E-01,  4.274587315870393E-04,
2456245.500000000, A.D. 2012-Nov-14 00:00:00.0000, -2.070694072508998E+00,  7.534883360970026E-01,  4.260595350786208E-04,
2456246.500000000, A.D. 2012-Nov-15 00:00:00.0000, -2.071977435110692E+00,  7.445944069744018E-01,  4.246485468287186E-04,
2456247.500000000, A.D. 2012-Nov-16 00:00:00.0000, -2.073203348816409E+00,  7.356798280341652E-01,  4.232257711563043E-04,
2456248.500000000, A.D. 2012-Nov-17 00:00:00.0000, -2.074371634959069E+00,  7.267447950892548E-01,  4.217912119278801E-04,
2456249.500000000, A.D. 2012-Nov-18 00:00:00.0000, -2.075482113774653E+00,  7.177895048849440E-01,  4.203448726669269E-04,
2456250.500000000, A.D. 2012-Nov-19 00:00:00.0000, -2.076534604391542E+00,  7.088141551233889E-01,  4.188867566976595E-04,
2456251.500000000, A.D. 2012-Nov-20 00:00:00.0000, -2.077528924820133E+00,  6.998189444884615E-01,  4.174168673177037E-04,
2456252.500000000, A.D. 2012-Nov-21 00:00:00.0000, -2.078464891942761E+00,  6.908040726707437E-01,  4.159352079902428E-04,
2456253.500000000, A.D. 2012-Nov-22 00:00:00.0000, -2.079342321503860E+00,  6.817697403925842E-01,  4.144417825424742E-04,
2456254.500000000, A.D. 2012-Nov-23 00:00:00.0000, -2.080161028100298E+00,  6.727161494331413E-01,  4.129365953560274E-04,
2456255.500000000, A.D. 2012-Nov-24 00:00:00.0000, -2.080920825171743E+00,  6.636435026533639E-01,  4.114196515349116E-04,
2456256.500000000, A.D. 2012-Nov-25 00:00:00.0000, -2.081621524990988E+00,  6.545520040209095E-01,  4.098909570387072E-04,
2456257.500000000, A.D. 2012-Nov-26 00:00:00.0000, -2.082262938654067E+00,  6.454418586350404E-01,  4.083505187732894E-04,
2456258.500000000, A.D. 2012-Nov-27 00:00:00.0000, -2.082844876070102E+00,  6.363132727515726E-01,  4.067983446357745E-04,
2456259.500000000, A.D. 2012-Nov-28 00:00:00.0000, -2.083367145950809E+00,  6.271664538079769E-01,  4.052344435156712E-04,
2456260.500000000, A.D. 2012-Nov-29 00:00:00.0000, -2.083829555799626E+00,  6.180016104487551E-01,  4.036588252576344E-04,
2456261.500000000, A.D. 2012-Nov-30 00:00:00.0000, -2.084231911900490E+00,  6.088189525511573E-01,  4.020715005944555E-04,
2456262.500000000, A.D. 2012-Dec-01 00:00:00.0000, -2.084574019306282E+00,  5.996186912513626E-01,  4.004724810598412E-04,
2456263.500000000, A.D. 2012-Dec-02 00:00:00.0000, -2.084855681826989E+00,  5.904010389711941E-01,  3.988617788897971E-04,
2456264.500000000, A.D. 2012-Dec-03 00:00:00.0000, -2.085076702017654E+00,  5.811662094453667E-01,  3.972394069207869E-04,
2456265.500000000, A.D. 2012-Dec-04 00:00:00.0000, -2.085236881166153E+00,  5.719144177493358E-01,  3.956053784912203E-04,
2456266.500000000, A.D. 2012-Dec-05 00:00:00.0000, -2.085336019280862E+00,  5.626458803277345E-01,  3.939597073503751E-04,
2456267.500000000, A.D. 2012-Dec-06 00:00:00.0000, -2.085373915078243E+00,  5.533608150234022E-01,  3.923024075778341E-04,
2456268.500000000, A.D. 2012-Dec-07 00:00:00.0000, -2.085350365970402E+00,  5.440594411069927E-01,  3.906334935145392E-04,
2456269.500000000, A.D. 2012-Dec-08 00:00:00.0000, -2.085265168052613E+00,  5.347419793071524E-01,  3.889529797055954E-04,
2456270.500000000, A.D. 2012-Dec-09 00:00:00.0000, -2.085118116090848E+00,  5.254086518412553E-01,  3.872608808548568E-04,
2456271.500000000, A.D. 2012-Dec-10 00:00:00.0000, -2.084909003509304E+00,  5.160596824466879E-01,  3.855572117894853E-04,
2456272.500000000, A.D. 2012-Dec-11 00:00:00.0000, -2.084637622377944E+00,  5.066952964126673E-01,  3.838419874337193E-04,
2456273.500000000, A.D. 2012-Dec-12 00:00:00.0000, -2.084303763400043E+00,  4.973157206126001E-01,  3.821152227906745E-04,
2456274.500000000, A.D. 2012-Dec-13 00:00:00.0000, -2.083907215899745E+00,  4.879211835369824E-01,  3.803769329305152E-04,
2456275.500000000, A.D. 2012-Dec-14 00:00:00.0000, -2.083447767809615E+00,  4.785119153268142E-01,  3.786271329836600E-04,
2456276.500000000, A.D. 2012-Dec-15 00:00:00.0000, -2.082925205658203E+00,  4.690881478075811E-01,  3.768658381387168E-04,
2456277.500000000, A.D. 2012-Dec-16 00:00:00.0000, -2.082339314557602E+00,  4.596501145237478E-01,  3.750930636432861E-04,
2456278.500000000, A.D. 2012-Dec-17 00:00:00.0000, -2.081689878190996E+00,  4.501980507738546E-01,  3.733088248079593E-04,
2456279.500000000, A.D. 2012-Dec-18 00:00:00.0000, -2.080976678800208E+00,  4.407321936461324E-01,  3.715131370114855E-04,
2456280.500000000, A.D. 2012-Dec-19 00:00:00.0000, -2.080199497173236E+00,  4.312527820547157E-01,  3.697060157080096E-04,
2456281.500000000, A.D. 2012-Dec-20 00:00:00.0000, -2.079358112631775E+00,  4.217600567764382E-01,  3.678874764348946E-04,
2456282.500000000, A.D. 2012-Dec-21 00:00:00.0000, -2.078452303018728E+00,  4.122542604882288E-01,  3.660575348216235E-04,
2456283.500000000, A.D. 2012-Dec-22 00:00:00.0000, -2.077481844685713E+00,  4.027356378051204E-01,  3.642162065987653E-04,
2456284.500000000, A.D. 2012-Dec-23 00:00:00.0000, -2.076446512480544E+00,  3.932044353188863E-01,  3.623635076074769E-04,
2456285.500000000, A.D. 2012-Dec-24 00:00:00.0000, -2.075346079734712E+00,  3.836609016373180E-01,  3.604994538090949E-04,
2456286.500000000, A.D. 2012-Dec-25 00:00:00.0000, -2.074180318250853E+00,  3.741052874241582E-01,  3.586240612946149E-04,
2456287.500000000, A.D. 2012-Dec-26 00:00:00.0000, -2.072948998290206E+00,  3.645378454397132E-01,  3.567373462943557E-04,
2456288.500000000, A.D. 2012-Dec-27 00:00:00.0000, -2.071651888560067E+00,  3.549588305821395E-01,  3.548393251871252E-04,
2456289.500000000, A.D. 2012-Dec-28 00:00:00.0000, -2.070288756201237E+00,  3.453684999294401E-01,  3.529300145098663E-04,
2456290.500000000, A.D. 2012-Dec-29 00:00:00.0000, -2.068859366775469E+00,  3.357671127821880E-01,  3.510094309666149E-04,
2456291.500000000, A.D. 2012-Dec-30 00:00:00.0000, -2.067363484252921E+00,  3.261549307069690E-01,  3.490775914376238E-04,
2456292.500000000, A.D. 2012-Dec-31 00:00:00.0000, -2.065800870999608E+00,  3.165322175805920E-01,  3.471345129880766E-04,
2456293.500000000, A.D. 2013-Jan-01 00:00:00.0000, -2.064171287764867E+00,  3.068992396350603E-01,  3.451802128771126E-04,
2456294.500000000, A.D. 2013-Jan-02 00:00:00.0000, -2.062474493668834E+00,  2.972562655033349E-01,  3.432147085661089E-04,
2456295.500000000, A.D. 2013-Jan-03 00:00:00.0000, -2.060710246189935E+00,  2.876035662659001E-01,  3.412380177273831E-04,
2456296.500000000, A.D. 2013-Jan-04 00:00:00.0000, -2.058878301152410E+00,  2.779414154981538E-01,  3.392501582524744E-04,
2456297.500000000, A.D. 2013-Jan-05 00:00:00.0000, -2.056978412713845E+00,  2.682700893186418E-01,  3.372511482603229E-04,
2456298.500000000, A.D. 2013-Jan-06 00:00:00.0000, -2.055010333352753E+00,  2.585898664381432E-01,  3.352410061056004E-04,
2456299.500000000, A.D. 2013-Jan-07 00:00:00.0000, -2.052973813856180E+00,  2.489010282096546E-01,  3.332197503865747E-04,
2456300.500000000, A.D. 2013-Jan-08 00:00:00.0000, -2.050868603307367E+00,  2.392038586792559E-01,  3.311873999531944E-04,
2456301.500000000, A.D. 2013-Jan-09 00:00:00.0000, -2.048694449073443E+00,  2.294986446379056E-01,  3.291439739148162E-04,
2456302.500000000, A.D. 2013-Jan-10 00:00:00.0000, -2.046451096793192E+00,  2.197856756741754E-01,  3.270894916481836E-04,
2456303.500000000, A.D. 2013-Jan-11 00:00:00.0000, -2.044138290364867E+00,  2.100652442279437E-01,  3.250239728047901E-04,
2456304.500000000, A.D. 2013-Jan-12 00:00:00.0000, -2.041755771934081E+00,  2.003376456450774E-01,  3.229474373185511E-04,
2456305.500000000, A.D. 2013-Jan-13 00:00:00.0000, -2.039303281881776E+00,  1.906031782331116E-01,  3.208599054130565E-04,
2456306.500000000, A.D. 2013-Jan-14 00:00:00.0000, -2.036780558812260E+00,  1.808621433179624E-01,  3.187613976086486E-04,
2456307.500000000, A.D. 2013-Jan-15 00:00:00.0000, -2.034187339541361E+00,  1.711148453016862E-01,  3.166519347293432E-04,
2456308.500000000, A.D. 2013-Jan-16 00:00:00.0000, -2.031523359084654E+00,  1.613615917213134E-01,  3.145315379092472E-04,
2456309.500000000, A.D. 2013-Jan-17 00:00:00.0000, -2.028788350645816E+00,  1.516026933087790E-01,  3.124002285987752E-04,
2456310.500000000, A.D. 2013-Jan-18 00:00:00.0000, -2.025982045605088E+00,  1.418384640519707E-01,  3.102580285701165E-04,
2456311.500000000, A.D. 2013-Jan-19 00:00:00.0000, -2.023104173507869E+00,  1.320692212569300E-01,  3.081049599222270E-04,
2456312.500000000, A.D. 2013-Jan-20 00:00:00.0000, -2.020154462053434E+00,  1.222952856112170E-01,  3.059410450849924E-04,
2456313.500000000, A.D. 2013-Jan-21 00:00:00.0000, -2.017132637083816E+00,  1.125169812484748E-01,  3.037663068224037E-04,
2456314.500000000, A.D. 2013-Jan-22 00:00:00.0000, -2.014038422572822E+00,  1.027346358142174E-01,  3.015807682345425E-04,
2456315.500000000, A.D. 2013-Jan-23 00:00:00.0000, -2.010871540615231E+00,  9.294858053286628E-02,  2.993844527582056E-04,
2456316.500000000, A.D. 2013-Jan-24 00:00:00.0000, -2.007631711416153E+00,  8.315915027606745E-02,  2.971773841657291E-04,
2456317.500000000, A.D. 2013-Jan-25 00:00:00.0000, -2.004318653280586E+00,  7.336668363230965E-02,  2.949595865618955E-04,
2456318.500000000, A.D. 2013-Jan-26 00:00:00.0000, -2.000932082603153E+00,  6.357152297788646E-02,  2.927310843784019E-04,
2456319.500000000, A.D. 2013-Jan-27 00:00:00.0000, -1.997471713858055E+00,  5.377401454920890E-02,  2.904919023655335E-04,
2456320.500000000, A.D. 2013-Jan-28 00:00:00.0000, -1.993937259589233E+00,  4.397450851654301E-02,  2.882420655807619E-04,
2456321.500000000, A.D. 2013-Jan-29 00:00:00.0000, -1.990328430400754E+00,  3.417335905915346E-02,  2.859815993736535E-04,
2456322.500000000, A.D. 2013-Jan-30 00:00:00.0000, -1.986644934947436E+00,  2.437092444192778E-02,  2.837105293668476E-04,
2456323.500000000, A.D. 2013-Jan-31 00:00:00.0000, -1.982886479925702E+00,  1.456756709350357E-02,  2.814288814327352E-04,
2456324.500000000, A.D. 2013-Feb-01 00:00:00.0000, -1.979052770064704E+00,  4.763653685942522E-03,  2.791366816656655E-04,
2456325.500000000, A.D. 2013-Feb-02 00:00:00.0000, -1.975143508117692E+00, -5.040444784004221E-03,  2.768339563496963E-04,
2456326.500000000, A.D. 2013-Feb-03 00:00:00.0000, -1.971158394853674E+00, -1.484435291199053E-02,  2.745207319222559E-04,
2456327.500000000, A.D. 2013-Feb-04 00:00:00.0000, -1.967097129049351E+00, -2.464769080147601E-02,  2.721970349345183E-04,
2456328.500000000, A.D. 2013-Feb-05 00:00:00.0000, -1.962959407481361E+00, -3.445007397737640E-02,  2.698628920099148E-04,
2456329.500000000, A.D. 2013-Feb-06 00:00:00.0000, -1.958744924918867E+00, -4.425111329788683E-02,  2.675183298029816E-04,
2456330.500000000, A.D. 2013-Feb-07 00:00:00.0000, -1.954453374116475E+00, -5.405041486444855E-02,  2.651633749615637E-04,
2456331.500000000, A.D. 2013-Feb-08 00:00:00.0000, -1.950084445807589E+00, -6.384757992972784E-02,  2.627980540965747E-04,
2456332.500000000, A.D. 2013-Feb-09 00:00:00.0000, -1.945637828698200E+00, -7.364220480358717E-02,  2.604223937642796E-04,
2456333.500000000, A.D. 2013-Feb-10 00:00:00.0000, -1.941113209461200E+00, -8.343388075697210E-02,  2.580364204666783E-04,
2456334.500000000, A.D. 2013-Feb-11 00:00:00.0000, -1.936510272731311E+00, -9.322219392363459E-02,  2.556401606764154E-04,
2456335.500000000, A.D. 2013-Feb-12 00:00:00.0000, -1.931828701100702E+00, -1.030067251996752E-01,  2.532336408915587E-04,
